,alpha,A,BA,P,R,SP,F1,ROC,MCC,RA,RSE,RSP
157,0.5,0.6883116883116883,0.6577777777777778,0.5555555555555556,0.5555555555555556,0.76,0.6577777777777778,0.6577777777777778,0.31555555555555553,1.0,1.0,1.0
158,1.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,1.0,1.0,1.0
159,1.5,0.7142857142857143,0.6777777777777778,0.6,0.5555555555555556,0.8,0.6806184012066365,0.6777777777777778,0.36232865092627065,1.0,1.0,1.0
160,2.0,0.6883116883116883,0.6748148148148148,0.5483870967741935,0.6296296296296297,0.72,0.6681034482758621,0.6748148148148149,0.3401851500506696,1.0,1.0,1.0
161,2.5,0.6883116883116883,0.6748148148148148,0.5483870967741935,0.6296296296296297,0.72,0.6681034482758621,0.6748148148148149,0.3401851500506696,1.0,1.0,1.0
162,3.0,0.7142857142857143,0.6948148148148148,0.5862068965517241,0.6296296296296297,0.76,0.6913265306122449,0.6948148148148149,0.3837065760234115,1.0,1.0,1.0
163,3.5,0.6883116883116883,0.6662962962962963,0.5517241379310345,0.5925925925925926,0.74,0.6632653061224489,0.6662962962962963,0.3275366019667524,1.0,1.0,1.0
164,4.0,0.7402597402597403,0.7233333333333334,0.6206896551724138,0.6666666666666666,0.78,0.7193877551020409,0.7233333333333333,0.4398765500800706,1.0,1.0,1.0
165,4.5,0.6883116883116883,0.6833333333333333,0.5454545454545454,0.6666666666666666,0.7,0.6723404255319149,0.6833333333333332,0.3535533905932738,1.0,1.0,1.0
166,5.0,0.7012987012987013,0.6933333333333334,0.5625,0.6666666666666666,0.72,0.6840321141837645,0.6933333333333334,0.37438839013338365,1.0,1.0,1.0
167,5.5,0.6753246753246753,0.6562962962962963,0.5333333333333333,0.5925925925925926,0.72,0.6518357750045216,0.6562962962962962,0.3058693853650585,1.0,1.0,1.0
168,6.0,0.7012987012987013,0.6933333333333334,0.5625,0.6666666666666666,0.72,0.6840321141837645,0.6933333333333334,0.37438839013338365,1.0,1.0,1.0
169,0.0,0.7402597402597403,0.7318518518518519,0.6129032258064516,0.7037037037037037,0.76,0.7234195402298851,0.7318518518518519,0.4511777625672017,0.8636363636363636,0.8235294117647058,1.0
170,0.5,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,0.9545454545454546,0.9411764705882353,1.0
171,1.0,0.7532467532467533,0.758888888888889,0.6176470588235294,0.7777777777777778,0.74,0.7421117574475586,0.7588888888888888,0.4975498563492141,0.9545454545454546,0.9411764705882353,1.0
172,1.5,0.7272727272727273,0.7474074074074074,0.5789473684210527,0.8148148148148148,0.68,0.7204840103716508,0.7474074074074074,0.4722646907420217,1.0,1.0,1.0
173,2.0,0.7402597402597403,0.7488888888888889,0.6,0.7777777777777778,0.72,0.7300140252454418,0.7488888888888888,0.4770278351999552,0.9545454545454546,0.9411764705882353,1.0
174,2.5,0.7142857142857143,0.7374074074074074,0.5641025641025641,0.8148148148148148,0.66,0.7083333333333333,0.7374074074074073,0.4531761478527484,1.0,1.0,1.0
175,3.0,0.7402597402597403,0.7659259259259259,0.5897435897435898,0.8518518518518519,0.68,0.7348484848484849,0.7659259259259259,0.507613844240676,1.0,1.0,1.0
176,3.5,0.7142857142857143,0.7459259259259259,0.5609756097560976,0.8518518518518519,0.64,0.710328317373461,0.7459259259259259,0.47038993052672956,1.0,1.0,1.0
177,4.0,0.7142857142857143,0.7459259259259259,0.5609756097560976,0.8518518518518519,0.64,0.710328317373461,0.7459259259259259,0.47038993052672956,1.0,1.0,1.0
178,4.5,0.7272727272727273,0.7559259259259259,0.575,0.8518518518518519,0.66,0.7225939269171384,0.7559259259259259,0.4888552745746736,1.0,1.0,1.0
179,5.0,0.6753246753246753,0.7159259259259259,0.5227272727272727,0.8518518518518519,0.58,0.6733412523332768,0.715925925925926,0.4164073266987447,1.0,1.0,1.0
180,5.5,0.7272727272727273,0.7559259259259259,0.575,0.8518518518518519,0.66,0.7225939269171384,0.7559259259259259,0.4888552745746736,1.0,1.0,1.0
181,6.0,0.7272727272727273,0.7559259259259259,0.575,0.8518518518518519,0.66,0.7225939269171384,0.7559259259259259,0.4888552745746736,1.0,1.0,1.0
182,0.0,0.7142857142857143,0.6777777777777778,0.6,0.5555555555555556,0.8,0.6806184012066365,0.6777777777777778,0.36232865092627065,0.8421052631578947,0.8125,1.0
183,0.5,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,0.9473684210526315,0.9375,1.0
184,1.0,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,0.9473684210526315,0.9375,1.0
185,1.5,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,0.9473684210526315,0.9375,1.0
186,2.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,0.9473684210526315,0.9375,1.0
187,2.5,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,0.9473684210526315,0.9375,1.0
188,3.0,0.7402597402597403,0.7233333333333334,0.6206896551724138,0.6666666666666666,0.78,0.7193877551020409,0.7233333333333333,0.4398765500800706,1.0,1.0,1.0
189,3.5,0.7532467532467533,0.7333333333333334,0.6428571428571429,0.6666666666666666,0.8,0.7313131313131314,0.7333333333333333,0.4629100498862757,1.0,1.0,1.0
190,4.0,0.7402597402597403,0.7233333333333334,0.6206896551724138,0.6666666666666666,0.78,0.7193877551020409,0.7233333333333333,0.4398765500800706,1.0,1.0,1.0
191,4.5,0.7142857142857143,0.7033333333333334,0.5806451612903226,0.6666666666666666,0.74,0.6957614942528736,0.7033333333333333,0.39568145630893564,1.0,1.0,1.0
192,5.0,0.7142857142857143,0.7033333333333334,0.5806451612903226,0.6666666666666666,0.74,0.6957614942528736,0.7033333333333333,0.39568145630893564,0.9473684210526315,0.9375,1.0
193,5.5,0.7142857142857143,0.7118518518518518,0.5757575757575758,0.7037037037037037,0.72,0.699645390070922,0.7118518518518518,0.4085505846855608,1.0,1.0,1.0
194,6.0,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,1.0,1.0,1.0
195,0.0,0.7272727272727273,0.6877777777777778,0.625,0.5555555555555556,0.82,0.692175899486008,0.6877777777777779,0.3868989217888074,0.8571428571428571,0.8235294117647058,1.0
196,0.5,0.7402597402597403,0.6977777777777778,0.6521739130434783,0.5555555555555556,0.84,0.7038461538461538,0.6977777777777777,0.4123951744684367,0.9047619047619048,0.8823529411764706,1.0
197,1.0,0.7012987012987013,0.6592592592592592,0.5833333333333334,0.5185185185185185,0.8,0.6628593184846754,0.6592592592592593,0.32813912498853487,0.8571428571428571,0.8235294117647058,1.0
198,1.5,0.7272727272727273,0.6962962962962963,0.6153846153846154,0.5925925925925926,0.8,0.6979263964132263,0.6962962962962963,0.3961295342422729,0.9047619047619048,0.8823529411764706,1.0
199,2.0,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,0.9047619047619048,0.8823529411764706,1.0
200,2.5,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,0.9523809523809523,0.9411764705882353,1.0
201,3.0,0.7402597402597403,0.7318518518518519,0.6129032258064516,0.7037037037037037,0.76,0.7234195402298851,0.7318518518518519,0.4511777625672017,0.9523809523809523,0.9411764705882353,1.0
202,3.5,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,0.9523809523809523,0.9411764705882353,1.0
203,4.0,0.7272727272727273,0.6962962962962963,0.6153846153846154,0.5925925925925926,0.8,0.6979263964132263,0.6962962962962963,0.3961295342422729,0.9047619047619048,0.8823529411764706,1.0
204,4.5,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,0.9047619047619048,0.8823529411764706,1.0
205,5.0,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,0.9523809523809523,0.9411764705882353,1.0
206,5.5,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,0.9523809523809523,0.9411764705882353,1.0
207,6.0,0.7532467532467533,0.7503703703703704,0.625,0.7407407407407407,0.76,0.7389830508474576,0.7503703703703704,0.4848401374141137,1.0,1.0,1.0
208,0.0,0.7142857142857143,0.6522222222222223,0.631578947368421,0.4444444444444444,0.86,0.6590177133655395,0.6522222222222221,0.33696449304114806,0.9375,0.9090909090909091,1.0
209,0.5,0.7402597402597403,0.6892592592592592,0.6666666666666666,0.5185185185185185,0.86,0.6973270440251573,0.6892592592592592,0.40555555555555556,0.9375,0.9090909090909091,1.0
210,1.0,0.7142857142857143,0.6607407407407407,0.6190476190476191,0.48148148148148145,0.84,0.667059748427673,0.6607407407407406,0.34444444444444444,0.9375,0.9090909090909091,1.0
211,1.5,0.7402597402597403,0.7062962962962962,0.64,0.5925925925925926,0.82,0.7096530920060332,0.7062962962962963,0.4204522053456932,0.9375,0.9090909090909091,1.0
212,2.0,0.7012987012987013,0.6677777777777778,0.5769230769230769,0.5555555555555556,0.78,0.6691574817859145,0.6677777777777778,0.3385786396448106,0.9375,0.9090909090909091,1.0
213,2.5,0.7012987012987013,0.6592592592592592,0.5833333333333334,0.5185185185185185,0.8,0.6628593184846754,0.6592592592592593,0.32813912498853487,0.9375,0.9090909090909091,1.0
214,3.0,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,0.9375,0.9090909090909091,1.0
215,3.5,0.7402597402597403,0.7233333333333334,0.6206896551724138,0.6666666666666666,0.78,0.7193877551020409,0.7233333333333333,0.4398765500800706,0.9375,0.9090909090909091,1.0
216,4.0,0.7012987012987013,0.6762962962962963,0.5714285714285714,0.5925925925925926,0.76,0.6747474747474747,0.6762962962962963,0.349754259914075,0.9375,0.9090909090909091,1.0
217,4.5,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,0.9375,0.9090909090909091,1.0
218,5.0,0.7142857142857143,0.6948148148148148,0.5862068965517241,0.6296296296296297,0.76,0.6913265306122449,0.6948148148148149,0.3837065760234115,0.9375,0.9090909090909091,1.0
219,5.5,0.7922077922077922,0.7803703703703704,0.6896551724137931,0.7407407407407407,0.82,0.7755102040816326,0.7803703703703704,0.5522164981933888,1.0,1.0,1.0
220,6.0,0.6883116883116883,0.6662962962962963,0.5517241379310345,0.5925925925925926,0.74,0.6632653061224489,0.6662962962962963,0.3275366019667524,0.9375,0.9090909090909091,1.0
221,0.0,0.7922077922077922,0.7462962962962962,0.7619047619047619,0.5925925925925926,0.9,0.7578616352201257,0.7462962962962963,0.5277777777777778,0.8148148148148148,0.7222222222222222,1.0
222,0.5,0.8311688311688312,0.835925925925926,0.71875,0.8518518518518519,0.82,0.8214094558429974,0.835925925925926,0.6505177583352088,0.9629629629629629,0.9444444444444444,1.0
223,1.0,0.8441558441558441,0.8544444444444443,0.7272727272727273,0.8888888888888888,0.82,0.8361702127659575,0.8544444444444445,0.683536555146996,0.9629629629629629,0.9444444444444444,1.0
224,1.5,0.8311688311688312,0.835925925925926,0.71875,0.8518518518518519,0.82,0.8214094558429974,0.835925925925926,0.6505177583352088,0.9259259259259259,0.8888888888888888,1.0
225,2.0,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,0.9629629629629629,0.9444444444444444,1.0
226,2.5,0.8181818181818182,0.8344444444444444,0.6857142857142857,0.8888888888888888,0.78,0.8110098176718092,0.8344444444444444,0.6410061535499397,0.9629629629629629,0.9444444444444444,1.0
227,3.0,0.7662337662337663,0.7859259259259259,0.6216216216216216,0.8518518518518519,0.72,0.759375,0.7859259259259259,0.5461595831717048,0.9629629629629629,0.9444444444444444,1.0
228,3.5,0.7922077922077922,0.8144444444444444,0.6486486486486487,0.8888888888888888,0.74,0.7861111111111111,0.8144444444444444,0.6006340493688825,0.9629629629629629,0.9444444444444444,1.0
229,4.0,0.8181818181818182,0.8344444444444444,0.6857142857142857,0.8888888888888888,0.78,0.8110098176718092,0.8344444444444444,0.6410061535499397,0.9629629629629629,0.9444444444444444,1.0
230,4.5,0.7922077922077922,0.8229629629629629,0.6410256410256411,0.9259259259259259,0.72,0.7878787878787878,0.822962962962963,0.6164892370165314,0.9629629629629629,0.9444444444444444,1.0
231,5.0,0.7662337662337663,0.7944444444444444,0.6153846153846154,0.8888888888888888,0.7,0.7613636363636364,0.7944444444444444,0.5620515406286037,0.9629629629629629,0.9444444444444444,1.0
232,5.5,0.7792207792207793,0.8129629629629629,0.625,0.9259259259259259,0.7,0.7754331789329216,0.8129629629629629,0.5978042069690291,0.9629629629629629,0.9444444444444444,1.0
233,6.0,0.7792207792207793,0.8129629629629629,0.625,0.9259259259259259,0.7,0.7754331789329216,0.8129629629629629,0.5978042069690291,0.9629629629629629,0.9444444444444444,1.0
234,0.0,0.8026315789473685,0.7484615384615385,0.7894736842105263,0.5769230769230769,0.92,0.7632398753894081,0.7484615384615385,0.5444357229372963,0.9047619047619048,0.8461538461538461,1.0
235,0.5,0.8026315789473685,0.7669230769230769,0.7391304347826086,0.6538461538461539,0.88,0.7741232415296215,0.7669230769230768,0.5512973964521235,1.0,1.0,1.0
236,1.0,0.7763157894736842,0.7376923076923076,0.6956521739130435,0.6153846153846154,0.86,0.7440063404002377,0.7376923076923078,0.49092477090405234,0.9523809523809523,0.9230769230769231,1.0
237,1.5,0.7894736842105263,0.7569230769230769,0.7083333333333334,0.6538461538461539,0.86,0.7615686274509804,0.7569230769230769,0.5244420346728087,1.0,1.0,1.0
238,2.0,0.7763157894736842,0.7469230769230769,0.68,0.6538461538461539,0.84,0.7491749174917491,0.7469230769230768,0.4986642791983564,1.0,1.0,1.0
239,2.5,0.7368421052631579,0.7076923076923077,0.6153846153846154,0.6153846153846154,0.8,0.7076923076923077,0.7076923076923077,0.4153846153846154,1.0,1.0,1.0
240,3.0,0.7368421052631579,0.7076923076923077,0.6153846153846154,0.6153846153846154,0.8,0.7076923076923077,0.7076923076923077,0.4153846153846154,0.9523809523809523,0.9230769230769231,1.0
241,3.5,0.7631578947368421,0.7369230769230769,0.6538461538461539,0.6538461538461539,0.82,0.7369230769230769,0.736923076923077,0.47384615384615386,1.0,1.0,1.0
242,4.0,0.7368421052631579,0.716923076923077,0.6071428571428571,0.6538461538461539,0.78,0.7127739984882842,0.716923076923077,0.4266854105315057,1.0,1.0,1.0
243,4.5,0.7631578947368421,0.7369230769230769,0.6538461538461539,0.6538461538461539,0.82,0.7369230769230769,0.736923076923077,0.47384615384615386,1.0,1.0,1.0
244,5.0,0.7368421052631579,0.716923076923077,0.6071428571428571,0.6538461538461539,0.78,0.7127739984882842,0.716923076923077,0.4266854105315057,1.0,1.0,1.0
245,5.5,0.75,0.7361538461538462,0.6206896551724138,0.6923076923076923,0.78,0.7293345829428304,0.7361538461538462,0.4612631569755697,1.0,1.0,1.0
246,6.0,0.75,0.726923076923077,0.6296296296296297,0.6538461538461539,0.8,0.7247951210215361,0.7269230769230769,0.4498838606904829,1.0,1.0,1.0
247,0.0,0.8289473684210527,0.7961538461538462,0.782608695652174,0.6923076923076923,0.9,0.8042401426590053,0.7961538461538461,0.6116700220001947,0.9473684210526315,0.9375,1.0
248,0.5,0.8157894736842105,0.7953846153846154,0.7307692307692307,0.7307692307692307,0.86,0.7953846153846154,0.7953846153846154,0.5907692307692308,0.9473684210526315,0.9375,1.0
249,1.0,0.8421052631578947,0.8338461538461539,0.75,0.8076923076923077,0.86,0.8276643990929705,0.8338461538461538,0.6566718729456507,1.0,1.0,1.0
250,1.5,0.7894736842105263,0.7846153846153847,0.6666666666666666,0.7692307692307693,0.8,0.7738095238095238,0.7846153846153847,0.5524850114241865,1.0,1.0,1.0
251,2.0,0.7763157894736842,0.7653846153846153,0.6551724137931034,0.7307692307692307,0.8,0.757825679475164,0.7653846153846154,0.5183576194025131,1.0,1.0,1.0
252,2.5,0.8157894736842105,0.8323076923076923,0.6764705882352942,0.8846153846153846,0.78,0.8072463768115943,0.8323076923076923,0.6341295078361107,1.0,1.0,1.0
253,3.0,0.8026315789473685,0.8223076923076923,0.6571428571428571,0.8846153846153846,0.76,0.7946315979102865,0.8223076923076923,0.6135449586153359,1.0,1.0,1.0
254,3.5,0.7631578947368421,0.7738461538461539,0.6176470588235294,0.8076923076923077,0.74,0.7521739130434782,0.7738461538461539,0.5225696870130913,1.0,1.0,1.0
255,4.0,0.7894736842105263,0.803076923076923,0.6470588235294118,0.8461538461538461,0.76,0.7797101449275362,0.8030769230769231,0.5783495974246009,1.0,1.0,1.0
256,4.5,0.8026315789473685,0.8223076923076923,0.6571428571428571,0.8846153846153846,0.76,0.7946315979102865,0.8223076923076923,0.6135449586153359,1.0,1.0,1.0
257,5.0,0.7763157894736842,0.8023076923076923,0.6216216216216216,0.8846153846153846,0.72,0.7695737471018369,0.8023076923076923,0.5738755266626647,1.0,1.0,1.0
258,5.5,0.8026315789473685,0.8315384615384616,0.6486486486486487,0.9230769230769231,0.74,0.7966827180310326,0.8315384615384616,0.6293647633374262,1.0,1.0,1.0
259,6.0,0.75,0.7823076923076924,0.5897435897435898,0.8846153846153846,0.68,0.7446507515473033,0.7823076923076921,0.5359092068325648,1.0,1.0,1.0
260,0.0,0.7662337662337663,0.7177777777777778,0.7142857142857143,0.5555555555555556,0.88,0.7275943396226415,0.7177777777777777,0.4666666666666667,0.9473684210526315,0.9285714285714286,1.0
261,0.5,0.8051948051948052,0.7733333333333333,0.75,0.6666666666666666,0.88,0.7801256424900057,0.7733333333333333,0.563178312189625,0.9473684210526315,0.9285714285714286,1.0
262,1.0,0.7792207792207793,0.7448148148148148,0.7083333333333334,0.6296296296296297,0.86,0.7508090614886731,0.7448148148148148,0.5044185153893525,0.9473684210526315,0.9285714285714286,1.0
263,1.5,0.7792207792207793,0.7448148148148148,0.7083333333333334,0.6296296296296297,0.86,0.7508090614886731,0.7448148148148148,0.5044185153893525,0.9473684210526315,0.9285714285714286,1.0
264,2.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,0.9473684210526315,0.9285714285714286,1.0
265,2.5,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,0.9473684210526315,0.9285714285714286,1.0
266,3.0,0.7662337662337663,0.7348148148148148,0.68,0.6296296296296297,0.84,0.7386877828054299,0.7348148148148149,0.4785757597651158,0.9473684210526315,0.9285714285714286,1.0
267,3.5,0.7792207792207793,0.7533333333333333,0.6923076923076923,0.6666666666666666,0.84,0.7554642256678498,0.7533333333333333,0.5112313234371975,0.9473684210526315,0.9285714285714286,1.0
268,4.0,0.7792207792207793,0.7533333333333333,0.6923076923076923,0.6666666666666666,0.84,0.7554642256678498,0.7533333333333333,0.5112313234371975,0.9473684210526315,0.9285714285714286,1.0
